Date,Device,Address,Clicks,Visitors,Group
2023-05-20,Laptop,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,39,906,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-operations/reporting-tools///,24,55,Control
2023-05-20,Mobile,fyttlyf/general//law-enforcement///,24,71,Control
2023-05-20,Mobile,fyttlyf/business/campaign/campaigns-business/sign-up///,30,792,Experiment
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-rewards///,48,144,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,14,44,Experiment
2023-05-20,Other,fyttlyf/both/product/digital-wallet-mobile-apps///,25,96,Control
2023-05-20,Mobile,fyttlyf/business/product/donations-fyttlyf-giving-fund-updates///,9,53,Control
2023-05-20,Mobile,fyttlyf/business/product/recurring-payments-subscriptions///,184,851,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,99,748,Control
2023-05-20,Mobile,fyttlyf/personal//pfs-claim-offer-lp///,12,166,Control
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/giving///,19,175,Control
2023-05-20,Other,fyttlyf/business/product/business///,27,72,Control
2023-05-20,Laptop,fyttlyf/both/security/security-learn-about-scams///,16,92,Control
2023-05-20,Mobile,fyttlyf/business/product/business-open-business-account///,43,104,Experiment
2023-05-20,Mobile,fyttlyf/business//enterprise/buy-now-pay-later///,8,39,Control
2023-05-20,Mobile,fyttlyf/business/campaign/campaigns-business/contact///,233,1689,Control
2023-05-20,Mobile,fyttlyf/business/product/business-pos-system/software///,3,42,Experiment
2023-05-20,Laptop,fyttlyf/both/product/digital-wallet-mobile-apps///,313,1435,Control
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money///,38,94,Experiment
2023-05-20,Other,fyttlyf/personal/campaign/weekoneoffer-enroll///,13,14,Control
2023-05-20,Laptop,fyttlyf///page-not-found///,14,52,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-pos-system/pricing///,3,33,Experiment
2023-05-20,Mobile,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,142,481,Control
2023-05-20,Other,fyttlyf/personal/product/digital-wallet-ways-to-pay/pay-with-qr-code///,13,18,Control
2023-05-20,Laptop,fyttlyf/business/product/business-financial-services///,19,55,Experiment
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-deals-rewards///,29,134,Control
2023-05-20,Other,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,83,201,Control
2023-05-20,Other,fyttlyf/personal//fyttlyf-credit-signin///,35,77,Control
2023-05-20,Other,fyttlyf/business//business-roadmap///,6,50,Control
2023-05-20,Mobile,fyttlyf/business/product/invite///,8,28,Control
2023-05-20,Mobile,fyttlyf/business/product/business-accept-payments/checkout/recurring///,19,92,Control
2023-05-20,Laptop,fyttlyf/business/product/business-platforms-and-marketplaces///,25,219,Control
2023-05-20,Laptop,fyttlyf/business/product/recurring-payments-subscriptions///,36,103,Control
2023-05-20,Laptop,fyttlyf/business/product/business-accept-payments///,19,464,Experiment
2023-05-20,Laptop,fyttlyf/business/legal/fyttlyf-business-loan-faq///,10,27,Control
2023-05-20,Mobile,fyttlyf/business/campaign/qr-code-payment-in-stores///,1,8,Control
2023-05-20,Mobile,fyttlyf/personal//send-money-to-latin-america///,12,10,Control
2023-05-20,Tablet,fyttlyf/business/product/business-contact-sales/thank-you///,4,11,Experiment
2023-05-20,Laptop,fyttlyf///pay-taxes-with-fyttlyf-credit///,2,56,Control
2023-05-20,Mobile,fyttlyf/personal//non-profits-fundraising-donate-button///,16,69,Control
2023-05-20,Other,fyttlyf/business/product/business-pos-system/terminal///,12,11,Experiment
2023-05-20,Mobile,fyttlyf/general//taxes-offer-start///,29,137,Control
2023-05-20,Mobile,fyttlyf/business/product/education///,1,38,Control
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise///,42,356,Control
2023-05-20,Laptop,fyttlyf/business/product/traffic-booster/storeya///,0,8,Control
2023-05-20,Mobile,fyttlyf/business//business-roadmap///,4,27,Experiment
2023-05-20,Other,fyttlyf/personal/product/digital-wallet///,8,30,Experiment
2023-05-20,Laptop,fyttlyf/both/security/security-learn-about-scams///,13,19,Experiment
2023-05-20,Other,fyttlyf/business/product/business///,15,20,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-financial-services/debit-card///,12,63,Control
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise-product-spotlight///,4,22,Control
2023-05-20,Mobile,fyttlyf/both/security/security-learn///,13,31,Experiment
2023-05-20,Mobile,fyttlyf/both/security/security-learn-about-fake-messages///,22,401,Experiment
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-deals-rewards///,21,34,Experiment
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,14,84,Experiment
2023-05-20,Mobile,fyttlyf/personal//pfs-claim-offer5-3q-p///,6,26,Experiment
2023-05-20,Laptop,fyttlyf/personal/campaign/campaigns-taxes///,13,42,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-operations/shipping///,30,179,Control
2023-05-20,Other,fyttlyf/business/product/business-accept-payments///,4,34,Experiment
2023-05-20,Laptop,fyttlyf/general/product/accessibility///,16,52,Experiment
2023-05-20,Other,fyttlyf/both/security/security-learn///,15,21,Control
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,18,197,Control
2023-05-20,Mobile,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,24,79,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-pos-system/card-reader///,4,59,Experiment
2023-05-20,Other,fyttlyf/both/security/security///,10,58,Control
2023-05-20,Laptop,fyttlyf///fundraising-online///,2,22,Experiment
2023-05-20,Laptop,fyttlyf/business/product/getting-started-fundraise///,8,14,Experiment
2023-05-20,Laptop,fyttlyf/personal//travel///,12,35,Experiment
2023-05-20,Tablet,fyttlyf/personal/buy/fees///,11,28,Experiment
2023-05-20,Laptop,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,10,81,Control
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise-payment-methods///,33,91,Control
2023-05-20,Mobile,fyttlyf/business/campaign/enterprise-payment-processing-solutions///,16,358,Control
2023-05-20,Tablet,fyttlyf/personal/product/digital-wallet-manage-money/cash-check///,10,16,Control
2023-05-20,Mobile,fyttlyf/general/partner/samsung-pay///,0,22,Control
2023-05-20,Laptop,fyttlyf/business/product/business-pos-system/terminal///,11,69,Control
2023-05-20,Laptop,fyttlyf/business/product/business-accept-payments/checkout/integration///,10,33,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-pos-system/contact-sales///,8,42,Control
2023-05-20,Tablet,fyttlyf/business/campaign/campaigns-business/sign-up///,8,1,Control
2023-05-20,Mobile,fyttlyf/personal//nfp///,17,36,Experiment
2023-05-20,Other,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,5,20,Experiment
2023-05-20,Laptop,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,19,22,Control
2023-05-20,Other,fyttlyf/business/product/business-pos-system/contact-sales///,6,15,Control
2023-05-20,Other,fyttlyf/personal/product/digital-wallet-manage-money/add-cash///,7,12,Control
2023-05-20,Laptop,fyttlyf/business//enterprise/buy-now-pay-later///,10,32,Experiment
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/credit-services///,38,123,Experiment
2023-05-20,Mobile,fyttlyf///credit-pala-easy-payments-offer-end///,5,44,Control
2023-05-20,Laptop,fyttlyf///fyttlyf-credit-promo///,15,17,Experiment
2023-05-20,Laptop,fyttlyf/both/security/security-protect-your-account///,10,49,Experiment
2023-05-20,Mobile,fyttlyf/business/product/fyttlyf-working-capital/pre-approval///,9,53,Control
2023-05-20,Tablet,fyttlyf/personal//offers///,8,23,Control
2023-05-20,Laptop,fyttlyf/business/product/business-operations///,12,32,Control
2023-05-20,Mobile,fyttlyf/both/security/security-report-fraud///,21,49,Experiment
2023-05-20,Mobile,fyttlyf/enterprise//global-payment-processing-solutions///,11,20,Experiment
2023-05-20,Laptop,fyttlyf/business//zettle-offer-0///,16,13,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-financial-services/debit-card///,9,29,Experiment
2023-05-20,Mobile,fyttlyf/both/security/security-protect-personal-info///,11,29,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-pos-system/software///,22,172,Control
2023-05-20,Laptop,fyttlyf/general/product/concerto-redirect///,5,29,Control
2023-05-20,Tablet,fyttlyf/personal/product/shopping-selection///,0,29,Control
2023-05-20,Mobile,fyttlyf///pay-with-rewards-scorecard///,16,18,Control
2023-05-20,Mobile,fyttlyf/enterprise//enterprise-advanced-fraud-security///,14,15,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-operations/returns///,16,14,Control
2023-05-20,Laptop,fyttlyf/personal//fyttlyf-credit-how-it-works///,16,28,Experiment
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay/fyttlyf-honey///,4,9,Experiment
2023-05-20,Other,fyttlyf/business/product/business-contact-sales///,1,26,Control
2023-05-20,Other,fyttlyf/consumer/campaign/uchooserewards///,3,23,Control
2023-05-20,Laptop,fyttlyf/enterprise/product/fraud-protection-advanced///,1,24,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/direct-deposit///,10,34,Experiment
2023-05-20,Other,fyttlyf/personal//google-play-2022///,7,11,Experiment
2023-05-20,Tablet,fyttlyf/both/security/security-learn-about-fyttlyf-secure-technology///,13,2,Control
2023-05-20,Tablet,fyttlyf/personal/product/digital-wallet-send-receive-money/request-money///,11,27,Control
2023-05-20,Laptop,fyttlyf/personal//gaming///,13,81,Control
2023-05-20,Other,fyttlyf/personal//offers///,0,15,Experiment
2023-05-20,Other,fyttlyf/personal/campaign/campaigns-taxes///,1,35,Control
2023-05-20,Other,fyttlyf/business/campaign/enterprise-payment-processing-solutions///,1,18,Control
2023-05-20,Other,fyttlyf/business/campaign/campaigns-business/accept-more-payments///,17,229,Control
2023-05-20,Tablet,fyttlyf/personal//ct///,1,8,Experiment
2023-05-20,Mobile,fyttlyf/personal//google-play-2022///,7,27,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-operations/dispute-management///,3,17,Experiment
2023-05-20,Other,fyttlyf/both/security/security-report-suspicious-messages///,7,35,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-operations/mass-payments///,9,37,Control
2023-05-20,Other,fyttlyf///fyttlyf-credit-promo///,4,21,Control
2023-05-20,Tablet,fyttlyf/business/product/business-open-business-account///,13,10,Experiment
2023-05-20,Mobile,fyttlyf///money-holds///,6,36,Control
2023-05-20,Laptop,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,20,50,Control
2023-05-20,Mobile,fyttlyf/personal/product/start-selling///,8,12,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-marketplace-payments///,10,10,Experiment
2023-05-20,Tablet,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,5,14,Control
2023-05-20,Other,fyttlyf/personal//home///,1,23,Control
2023-05-20,Mobile,fyttlyf/personal/campaign/campaigns-taxes///,16,66,Experiment
2023-05-20,Other,fyttlyf/business/campaign/campaigns-business/all-in-one-solution///,17,70,Experiment
2023-05-20,Mobile,fyttlyf///money-holds///,13,26,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-platforms-and-marketplaces/solutions///,6,19,Experiment
2023-05-20,Tablet,fyttlyf/personal//nfp///,12,14,Control
2023-05-20,Tablet,fyttlyf/business/product/business-operations/reporting-tools///,9,37,Control
2023-05-20,Tablet,fyttlyf/personal/campaign/campaigns-digital-wallet/ways-to-pay/affiliate///,9,21,Experiment
2023-05-20,Laptop,fyttlyf/business/product/business-raise-support-for-business///,5,33,Control
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise-consumer-network///,5,22,Experiment
2023-05-20,Laptop,fyttlyf/general//taxes-offer-start///,8,42,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-pos-system/integrations///,10,70,Control
2023-05-20,Tablet,fyttlyf/personal/product/digital-wallet-manage-money///,5,20,Control
2023-05-20,Other,fyttlyf/enterprise/product/enterprise///,2,14,Control
2023-05-20,Mobile,fyttlyf/both/security/security-protect-your-devices///,8,41,Control
2023-05-20,Tablet,fyttlyf/personal/campaign/weekoneoffer-enroll///,4,6,Control
2023-05-20,Mobile,fyttlyf///pay-with-rewards-amex///,9,17,Experiment
2023-05-20,Laptop,fyttlyf/business/product/education///,7,24,Control
2023-05-20,Mobile,fyttlyf/personal//fyttlyf-credit-how-it-works///,10,16,Experiment
2023-05-20,Laptop,fyttlyf/enterprise/product/enterprise-accelerate-growth///,10,20,Control
2023-05-20,Other,fyttlyf/personal/campaign/weekoneoffer-terms///,14,15,Control
2023-05-20,Mobile,fyttlyf/general//pay-with-rewards-discover///,5,22,Experiment
2023-05-20,Laptop,fyttlyf/personal/sem/pay-with-rewards-usbank///,11,8,Experiment
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,6,36,Experiment
2023-05-20,Other,fyttlyf/business/product/business-financial-services/debit-card///,9,24,Control
2023-05-20,Laptop,fyttlyf/personal/buy/fyttlyf-benefits///,11,19,Experiment
2023-05-20,Other,fyttlyf/business/product/pricing///,11,34,Control
2023-05-20,Other,fyttlyf/business/product/business-accept-payments/checkout/integration///,0,17,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-seller-profile///,3,28,Experiment
2023-05-20,Other,fyttlyf/business//business-roadmap///,11,23,Experiment
2023-05-20,Tablet,fyttlyf/personal/product/digital-wallet-deals-rewards///,7,19,Control
2023-05-20,Other,fyttlyf/business/product/business-accept-payments/checkout///,1,20,Experiment
2023-05-20,Other,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,7,11,Control
2023-05-20,Mobile,fyttlyf/general//political-contributions-donations///,9,17,Experiment
2023-05-20,Laptop,fyttlyf/personal//claim-offer-2q-expired///,6,16,Experiment
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise-pay-later-messaging///,13,37,Control
2023-05-20,Mobile,fyttlyf/business//chasefreedom5///,14,33,Experiment
2023-05-20,Tablet,fyttlyf/business/product/business-contact-sales///,4,17,Control
2023-05-20,Other,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,13,12,Experiment
2023-05-20,Laptop,main/consappdownload/xsell////APP_REDIRECT/,15,29,Experiment
2023-05-20,Mobile,fyttlyf/enterprise/product/enterprise-accelerate-growth///,1,21,Experiment
2023-05-20,Mobile,fyttlyf/general//political-contributions-donations///,13,37,Control
2023-05-20,Tablet,fyttlyf/business/product/pricing///,7,8,Control
2023-05-20,Other,fyttlyf/enterprise/product/enterprise-payment-methods///,11,22,Control
2023-05-20,Other,fyttlyf/personal/product/digital-wallet-seller-profile///,1,19,Control
2023-05-20,Mobile,fyttlyf/sem//account-selection-signup///,1,794,Control
2023-05-20,Laptop,fyttlyf/general//law-enforcement///,4,8,Experiment
2023-05-20,Other,fyttlyf/business/product/business-pos-system/software///,13,30,Experiment
2023-05-20,Tablet,fyttlyf/enterprise/product/enterprise-accelerate-growth///,7,12,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-ways-to-pay///,905,5441,Control
2023-05-20,Laptop,fyttlyf/business//cashback-faq///,19,92,Control
2023-05-20,Mobile,fyttlyf/business/campaign/get-paid///,233,5385,Control
2023-05-20,Mobile,fyttlyf/business/product/business///,2362,4096,Control
2023-05-20,Laptop,fyttlyf/personal//offers///,222,1594,Control
2023-05-20,Mobile,fyttlyf/business/product/business-pos-system///,325,1128,Control
2023-05-20,Mobile,fyttlyf///about-payment-methods///,323,4048,Control
2023-05-20,Other,fyttlyf/personal/product/digital-wallet-how-fyttlyf-works///,49,148,Control
2023-05-20,Laptop,fyttlyf/personal/internal/digital-wallet-manage-money/fyttlyf-cashback-mastercard///,58,335,Control
2023-05-20,Other,fyttlyf/business/product/business-financial-services/credit-card///,14,50,Control
2023-05-20,Laptop,fyttlyf/business/product/business-financial-services/credit-card///,288,1662,Control
2023-05-20,Mobile,fyttlyf/both/security/security///,15,51,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-financial-services/working-capital///,16,30,Experiment
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet-send-receive-money/start-selling///,43,169,Control
2023-05-20,Mobile,fyttlyf/personal//nfp///,43,144,Control
2023-05-20,Laptop,fyttlyf/business/product/business-financial-services/credit-card///,28,167,Experiment
2023-05-20,Mobile,fyttlyf/business/product/business-accept-payments///,252,1203,Control
2023-05-20,Mobile,fyttlyf/personal/product/digital-wallet///,816,1035,Experiment
2023-05-20,Other,fyttlyf/consumer/campaign/p2p-5dollarw3-mar23-tnc///,6,22,Control
2023-05-20,Laptop,fyttlyf/business/product/business-accept-payments/invoice///,363,1481,Control
2023-05-20,Other,fyttlyf/both/security/security-learn-about-fake-messages///,14,130,Control
2023-05-20,Mobile,fyttlyf/both/security/security-report-suspicious-messages///,67,790,Control
2023-05-20,Mobile,fyttlyf/business/product/fyttlyf-prepaid-mastercard///,8,76,Control
2023-05-20,Mobile,fyttlyf/business/product/business-financial-services/debit-card///,48,157,Control
2023-05-20,Laptop,fyttlyf/personal/product/digital-wallet-manage-money/crypto///,105,539,Control
